Player Name,Player First Match,Player_cricinfo_id,Format,Format_id,Country,Country_id
PVD Chameera,"Sri Lanka v Pakistan at Colombo (PSS), 2015",552152,Test,1,Sri Lanka,8
MDKJ Perera,"Sri Lanka v India at Colombo (SSC), 2015",300631,Test,1,Sri Lanka,8
TAM Siriwardana,"Sri Lanka v West Indies at Galle, 2015/16",222354,Test,1,Sri Lanka,8
BKG Mendis,"Sri Lanka v West Indies at Colombo (PSS), 2015/16",629074,Test,1,Sri Lanka,8
MDUS Jayasundera,"New Zealand v Sri Lanka at Dunedin, 2015/16",345822,Test,1,Sri Lanka,8
MD Shanaka,"England v Sri Lanka at Leeds, 2016",437316,Test,1,Sri Lanka,8
DM de Silva,"Sri Lanka v Australia at Pallekele, 2016",465793,Test,1,Sri Lanka,8
PADLR Sandakan,"Sri Lanka v Australia at Pallekele, 2016",429738,Test,1,Sri Lanka,8
MVT Fernando,"Sri Lanka v Australia at Galle, 2016",465783,Test,1,Sri Lanka,8
DAS Gunaratne,"Zimbabwe v Sri Lanka at Harare, 2016/17",360456,Test,1,Sri Lanka,8
CBRLS Kumara,"Zimbabwe v Sri Lanka at Harare, 2016/17",784375,Test,1,Sri Lanka,8
MD Gunathilaka,"Sri Lanka v India at Galle, 2017",345821,Test,1,Sri Lanka,8
PM Pushpakumara,"Sri Lanka v India at Colombo (SSC), 2017",50205,Test,1,Sri Lanka,8
PLS Gamage,"Pakistan v Sri Lanka at Dubai (DSC), 2017/18",268845,Test,1,Sri Lanka,8
S Samarawickrama,"Pakistan v Sri Lanka at Dubai (DSC), 2017/18",629076,Test,1,Sri Lanka,8
ARS Silva,"India v Sri Lanka at Delhi, 2017/18",237310,Test,1,Sri Lanka,8
A Dananjaya,"Bangladesh v Sri Lanka at Dhaka, 2017/18",574178,Test,1,Sri Lanka,8
CAK Rajitha,"West Indies v Sri Lanka at Gros Islet, 2018",499594,Test,1,Sri Lanka,8
ML Udawatte,"West Indies v Sri Lanka at Gros Islet, 2018",50802,Test,1,Sri Lanka,8
C Karunaratne,"Australia v Sri Lanka at Canberra, 2018/19",623695,Test,1,Sri Lanka,8
L Embuldeniya,"South Africa v Sri Lanka at Durban, 2018/19",848109,Test,1,Sri Lanka,8
BOP Fernando,"South Africa v Sri Lanka at Durban, 2018/19",366725,Test,1,Sri Lanka,8
DS de Silva,"Sri Lanka v West Indies at Manchester, 1975",48454,ODI,2,Sri Lanka,8
ER Fernando,"Sri Lanka v West Indies at Manchester, 1975",48804,ODI,2,Sri Lanka,8
PD Heyn,"Sri Lanka v West Indies at Manchester, 1975",49131,ODI,2,Sri Lanka,8
LWS Kaluperuma,"Sri Lanka v West Indies at Manchester, 1975",49487,ODI,2,Sri Lanka,8
LRD Mendis,"Sri Lanka v West Indies at Manchester, 1975",49629,ODI,2,Sri Lanka,8
ARM Opatha,"Sri Lanka v West Indies at Manchester, 1975",49849,ODI,2,Sri Lanka,8
HSM Pieris,"Sri Lanka v West Indies at Manchester, 1975",49861,ODI,2,Sri Lanka,8
AN Ranasinghe,"Sri Lanka v West Indies at Manchester, 1975",50241,ODI,2,Sri Lanka,8
APB Tennekoon,"Sri Lanka v West Indies at Manchester, 1975",50742,ODI,2,Sri Lanka,8
MH Tissera,"Sri Lanka v West Indies at Manchester, 1975",50745,ODI,2,Sri Lanka,8
B Warnapura,"Sri Lanka v West Indies at Manchester, 1975",50835,ODI,2,Sri Lanka,8
SRD Wettimuny,"Australia v Sri Lanka at The Oval, 1975",50840,ODI,2,Sri Lanka,8
GRA de Silva,"Pakistan v Sri Lanka at Nottingham, 1975",48458,ODI,2,Sri Lanka,8
DLS de Silva,"New Zealand v Sri Lanka at Nottingham, 1979",48453,ODI,2,Sri Lanka,8
RL Dias,"New Zealand v Sri Lanka at Nottingham, 1979",48470,ODI,2,Sri Lanka,8
SA Jayasinghe,"New Zealand v Sri Lanka at Nottingham, 1979",49207,ODI,2,Sri Lanka,8
SP Pasqual,"New Zealand v Sri Lanka at Nottingham, 1979",49852,ODI,2,Sri Lanka,8
FRMD Gunatilleke,"India v Sri Lanka at Manchester, 1979",49081,ODI,2,Sri Lanka,8
RS Madugalle,"India v Sri Lanka at Manchester, 1979",49623,ODI,2,Sri Lanka,8
ALF de Mel,"Sri Lanka v England at Colombo (SSC), 1981/82",48447,ODI,2,Sri Lanka,8
RSA Jayasekera,"Sri Lanka v England at Colombo (SSC), 1981/82",49206,ODI,2,Sri Lanka,8
S Wettimuny,"Sri Lanka v England at Colombo (SSC), 1981/82",50844,ODI,2,Sri Lanka,8
HM Goonatilleke,"Sri Lanka v England at Colombo (SSC), 1981/82",49097,ODI,2,Sri Lanka,8
A Ranatunga,"Sri Lanka v England at Colombo (SSC), 1981/82",50244,ODI,2,Sri Lanka,8
JR Ratnayeke,"Pakistan v Sri Lanka at Karachi, 1981/82",50250,ODI,2,Sri Lanka,8
RGCE Wijesuriya,"Pakistan v Sri Lanka at Karachi, 1981/82",50855,ODI,2,Sri Lanka,8
VB John,"India v Sri Lanka at Amritsar, 1982/83",49213,ODI,2,Sri Lanka,8
RJ Ratnayake,"India v Sri Lanka at Bengaluru, 1982/83",50249,ODI,2,Sri Lanka,8
RG de Alwis,"New Zealand v Sri Lanka at Dunedin, 1982/83",48446,ODI,2,Sri Lanka,8
ERNS Fernando,"New Zealand v Sri Lanka at Dunedin, 1982/83",48803,ODI,2,Sri Lanka,8
Y Goonasekera,"New Zealand v Sri Lanka at Dunedin, 1982/83",48996,ODI,2,Sri Lanka,8
MD Wettimuny,"New Zealand v Sri Lanka at Dunedin, 1982/83",50879,ODI,2,Sri Lanka,8
S Jeganathan,"New Zealand v Sri Lanka at Auckland, 1982/83",49212,ODI,2,Sri Lanka,8
GN de Silva,"Sri Lanka v Australia at Colombo (SSC), 1982/83",48457,ODI,2,Sri Lanka,8
DSBP Kuruppu,"Sri Lanka v Australia at Colombo (SSC), 1982/83",49368,ODI,2,Sri Lanka,8
MAR Samarasekera,"Pakistan v Sri Lanka at Swansea, 1983",50421,ODI,2,Sri Lanka,8
PA de Silva,"Sri Lanka v New Zealand at Moratuwa, 1983/84",48462,ODI,2,Sri Lanka,8
SHU Karnain,"Sri Lanka v New Zealand at Moratuwa, 1983/84",49364,ODI,2,Sri Lanka,8
SAR Silva,"Sri Lanka v New Zealand at Colombo (PSS), 1984/85",50432,ODI,2,Sri Lanka,8
DM Vonhagt,"Australia v Sri Lanka at Perth, 1984/85",50807,ODI,2,Sri Lanka,8
FS Ahangama,"Pakistan v Sri Lanka at Lahore, 1985/86",48116,ODI,2,Sri Lanka,8
AP Gurusinha,"Pakistan v Sri Lanka at Hyderabad (Sind), 1985/86",49005,ODI,2,Sri Lanka,8
SD Anurasiri,"Sri Lanka v Pakistan at Kandy, 1985/86",48120,ODI,2,Sri Lanka,8
AM de Silva,"Sri Lanka v Pakistan at Kandy, 1985/86",48450,ODI,2,Sri Lanka,8
RS Mahanama,"Sri Lanka v Pakistan at Kandy, 1985/86",49626,ODI,2,Sri Lanka,8
KG Perera,"Sri Lanka v Pakistan at Kandy, 1985/86",49857,ODI,2,Sri Lanka,8
SK Ranasinghe,"Sri Lanka v Pakistan at Kandy, 1985/86",50242,ODI,2,Sri Lanka,8
KN Amalean,"Sri Lanka v Pakistan at Moratuwa, 1985/86",48117,ODI,2,Sri Lanka,8
CPH Ramanayake,"Sri Lanka v Pakistan at Moratuwa, 1985/86",50240,ODI,2,Sri Lanka,8
GF Labrooy,"India v Sri Lanka at Sharjah, 1986/87",49552,ODI,2,Sri Lanka,8
HP Tillakaratne,"India v Sri Lanka at Sharjah, 1986/87",50744,ODI,2,Sri Lanka,8
EAR de Silva,"India v Sri Lanka at Kanpur, 1986/87",48456,ODI,2,Sri Lanka,8
SMS Kaluperuma,"Australia v Sri Lanka at Sydney, 1987/88",49359,ODI,2,Sri Lanka,8
MAWR Madurasinghe,"England v Sri Lanka at The Oval, 1988",49624,ODI,2,Sri Lanka,8
KIW Wijegunawardene,"Pakistan v Sri Lanka at Dhaka, 1988/89",50852,ODI,2,Sri Lanka,8
NLK Ratnayake,"Pakistan v Sri Lanka at Sharjah, 1988/89",50248,ODI,2,Sri Lanka,8
TL Fernando,"Australia v Sri Lanka at Margao, 1989/90",48808,ODI,2,Sri Lanka,8
ST Jayasuriya,"Australia v Sri Lanka at Melbourne, 1989/90",49209,ODI,2,Sri Lanka,8
MS Atapattu,"India v Sri Lanka at Nagpur, 1990/91",48124,ODI,2,Sri Lanka,8
D Ranatunga,"India v Sri Lanka at Pune, 1990/91",50245,ODI,2,Sri Lanka,8
RS Kaluwitharana,"India v Sri Lanka at Margao, 1990/91",49361,ODI,2,Sri Lanka,8
KPJ Warnaweera,"India v Sri Lanka at Margao, 1990/91",50836,ODI,2,Sri Lanka,8
CP Senanayake,"Pakistan v Sri Lanka at Sharjah, 1990/91",50426,ODI,2,Sri Lanka,8
GP Wickramasinghe,"Bangladesh v Sri Lanka at Kolkata, 1990/91",50848,ODI,2,Sri Lanka,8
UC Hathurusingha,"Pakistan v Sri Lanka at Sargodha, 1991/92",49125,ODI,2,Sri Lanka,8
RS Kalpage,"Pakistan v Sri Lanka at Sargodha, 1991/92",49356,ODI,2,Sri Lanka,8
DK Liyanage,"Sri Lanka v New Zealand at Colombo (RPS), 1992/93",49554,ODI,2,Sri Lanka,8
AGD Wickremasinghe,"Sri Lanka v New Zealand at Colombo (RPS), 1992/93",50851,ODI,2,Sri Lanka,8
N Ranatunga,"Sri Lanka v Zimbabwe at Sharjah, 1992/93",50246,ODI,2,Sri Lanka,8
M Muralitharan,"Sri Lanka v India at Colombo (RPS), 1993",49636,ODI,2,Sri Lanka,8
PB Dassanayake,"Sri Lanka v South Africa at Colombo (RPS), 1993",48445,ODI,2,Sri Lanka,8
RPAH Wickramaratne,"Sri Lanka v South Africa at Colombo (RPS), 1993",50846,ODI,2,Sri Lanka,8
DP Samaraweera,"Sri Lanka v West Indies at Sharjah, 1993/94",50422,ODI,2,Sri Lanka,8
UNK Fernando,"India v Sri Lanka at Rajkot, 1993/94",48809,ODI,2,Sri Lanka,8
WPUJC Vaas,"India v Sri Lanka at Rajkot, 1993/94",50804,ODI,2,Sri Lanka,8
AAW Gunawardena,"India v Sri Lanka at Hyderabad (Deccan), 1993/94",49002,ODI,2,Sri Lanka,8
KR Pushpakumara,"India v Sri Lanka at Hyderabad (Deccan), 1993/94",49863,ODI,2,Sri Lanka,8
UDU Chandana,"Australia v Sri Lanka at Sharjah, 1993/94",48369,ODI,2,Sri Lanka,8
AMN Munasinghe,"Australia v Sri Lanka at Sharjah, 1993/94",49634,ODI,2,Sri Lanka,8
AP Weerakkody,"New Zealand v Sri Lanka at Sharjah, 1993/94",50837,ODI,2,Sri Lanka,8
S Ranatunga,"Sri Lanka v Pakistan at Colombo (RPS), 1994",50247,ODI,2,Sri Lanka,8
HDPK Dharmasena,"Sri Lanka v Pakistan at Colombo (RPS), 1994",48469,ODI,2,Sri Lanka,8
KJ Silva,"New Zealand v Sri Lanka at Christchurch, 1994/95",50429,ODI,2,Sri Lanka,8
JC Gamage,"New Zealand v Sri Lanka at Hamilton, 1994/95",48995,ODI,2,Sri Lanka,8
MC Mendis,"New Zealand v Sri Lanka at Auckland, 1994/95",49631,ODI,2,Sri Lanka,8
CI Dunusinghe,"Bangladesh v Sri Lanka at Sharjah, 1994/95",48473,ODI,2,Sri Lanka,8
KEA Upashantha,"Pakistan v Sri Lanka at Rawalpindi, 1995/96",50791,ODI,2,Sri Lanka,8
KSC de Silva,"Kenya v Sri Lanka at Nairobi (Gym), 1996/97",48460,ODI,2,Sri Lanka,8
DNT Zoysa,"New Zealand v Sri Lanka at Christchurch, 1996/97",51050,ODI,2,Sri Lanka,8
SKL de Silva,"Sri Lanka v India at Colombo (RPS), 1997",48465,ODI,2,Sri Lanka,8
RP Arnold,"South Africa v Sri Lanka at Lahore, 1997/98",48122,ODI,2,Sri Lanka,8
DPMD Jayawardene,"Sri Lanka v Zimbabwe at Colombo (RPS), 1997/98",49289,ODI,2,Sri Lanka,8
DA Gunawardene,"Sri Lanka v Zimbabwe at Colombo (SSC), 1997/98",49010,ODI,2,Sri Lanka,8
MN Nawaz,"Sri Lanka v Zimbabwe at Colombo (SSC), 1997/98",49767,ODI,2,Sri Lanka,8
ASA Perera,"Sri Lanka v India at Colombo (RPS), 1998",49854,ODI,2,Sri Lanka,8
MRCN Bandaratilleke,"Sri Lanka v New Zealand at Colombo (RPS), 1998",48298,ODI,2,Sri Lanka,8
TT Samaraweera,"India v Sri Lanka at Sharjah, 1998/99",50424,ODI,2,Sri Lanka,8
PDRL Perera,"England v Sri Lanka at Perth, 1998/99",49870,ODI,2,Sri Lanka,8
JWHD Boteju,"India v Sri Lanka at Nagpur, 1998/99",48290,ODI,2,Sri Lanka,8
SI de Saram,"Sri Lanka v Australia at Galle, 1999",48449,ODI,2,Sri Lanka,8
LPC Silva,"Sri Lanka v Australia at Colombo (RPS), 1999",50431,ODI,2,Sri Lanka,8
TM Dilshan,"Zimbabwe v Sri Lanka at Bulawayo, 1999/00",48472,ODI,2,Sri Lanka,8
IS Gallage,"Zimbabwe v Sri Lanka at Harare, 1999/00",48993,ODI,2,Sri Lanka,8
K Weeraratne,"Bangladesh v Sri Lanka at Dhaka, 2000",50860,ODI,2,Sri Lanka,8
KC Sangakkara,"Sri Lanka v Pakistan at Galle, 2000",50710,ODI,2,Sri Lanka,8
CRD Fernando,"South Africa v Sri Lanka at Paarl, 2000/01",48835,ODI,2,Sri Lanka,8
WCA Ganegama,"Pakistan v Sri Lanka at Sharjah, 2000/01",49008,ODI,2,Sri Lanka,8
TCB Fernando,"Sri Lanka v Zimbabwe at Sharjah, 2001/02",48844,ODI,2,Sri Lanka,8
RAP Nissanka,"Pakistan v Sri Lanka at Sharjah, 2001/02",49769,ODI,2,Sri Lanka,8
KHRK Fernando,"Sri Lanka v Bangladesh at Colombo (SSC), 2002",48967,ODI,2,Sri Lanka,8
MKGCP Lakshitha,"Sri Lanka v Bangladesh at Colombo (SSC), 2002",49598,ODI,2,Sri Lanka,8
PW Gunaratne,"Sri Lanka v Bangladesh at Colombo (RPS), 2002",49043,ODI,2,Sri Lanka,8
J Mubarak,"South Africa v Sri Lanka at Johannesburg, 2002/03",49633,ODI,2,Sri Lanka,8
HAPW Jayawardene,"Pakistan v Sri Lanka at Sharjah, 2002/03",49236,ODI,2,Sri Lanka,8
KS Lokuarachchi,"Kenya v Sri Lanka at Sharjah, 2002/03",49557,ODI,2,Sri Lanka,8
D Gamage,"Sri Lanka v New Zealand at Dambulla, 2003",49121,ODI,2,Sri Lanka,8
KADM Fernando,"Sri Lanka v England at Dambulla, 2003/04",48821,ODI,2,Sri Lanka,8
KMDN Kulasekara,"Sri Lanka v England at Dambulla, 2003/04",49535,ODI,2,Sri Lanka,8
WS Jayantha,"Sri Lanka v Australia at Colombo (RPS), 2003/04",49347,ODI,2,Sri Lanka,8
HMRKB Herath,"Zimbabwe v Sri Lanka at Harare, 2004",49178,ODI,2,Sri Lanka,8
MF Maharoof,"Zimbabwe v Sri Lanka at Harare, 2004",49638,ODI,2,Sri Lanka,8
SHT Kandamby,"Zimbabwe v Sri Lanka at Harare, 2004",49363,ODI,2,Sri Lanka,8
SL Malinga,"Sri Lanka v United Arab Emirates at Dambulla, 2004",49758,ODI,2,Sri Lanka,8
LHD Dilhara,"Sri Lanka v India at Dambulla, 2005",48487,ODI,2,Sri Lanka,8
WU Tharanga,"Sri Lanka v West Indies at Dambulla, 2005",50747,ODI,2,Sri Lanka,8
PS Jayaprakashdaran,"Sri Lanka v India at Dambulla, 2005",49344,ODI,2,Sri Lanka,8
HMCM Bandara,"New Zealand v Sri Lanka at Wellington, 2005/06",48284,ODI,2,Sri Lanka,8
MG Vandort,"Australia v Sri Lanka at Melbourne (Docklands), 2005/06",50809,ODI,2,Sri Lanka,8
CK Kapugedera,"Australia v Sri Lanka at Perth, 2005/06",209457,ODI,2,Sri Lanka,8
KTGD Prasad,"Bangladesh v Sri Lanka at Chattogram, 2005/06",50163,ODI,2,Sri Lanka,8
MKDI Amerasinghe,"Pakistan v Sri Lanka at Abu Dhabi, 2007",48139,ODI,2,Sri Lanka,8
SM Warnapura,"Pakistan v Sri Lanka at Abu Dhabi, 2007",50874,ODI,2,Sri Lanka,8
MDK Perera,"Sri Lanka v England at Colombo (RPS), 2007/08",49920,ODI,2,Sri Lanka,8
BAW Mendis,"West Indies v Sri Lanka at Port of Spain, 2007/08",268739,ODI,2,Sri Lanka,8
ML Udawatte,"West Indies v Sri Lanka at Port of Spain, 2007/08",50802,ODI,2,Sri Lanka,8
T Thushara,"West Indies v Sri Lanka at Gros Islet, 2007/08",49677,ODI,2,Sri Lanka,8
AD Mathews,"Zimbabwe v Sri Lanka at Harare, 2008/09",49764,ODI,2,Sri Lanka,8
UWMBCA Welegedara,"India v Sri Lanka at Rajkot, 2009/10",51019,ODI,2,Sri Lanka,8
S Randiv,"India v Sri Lanka at Nagpur, 2009/10",50438,ODI,2,Sri Lanka,8
RAS Lakmal,"India v Sri Lanka at Nagpur, 2009/10",49619,ODI,2,Sri Lanka,8
NLTC Perera,"India v Sri Lanka at Kolkata, 2009/10",233514,ODI,2,Sri Lanka,8
M Pushpakumara,"India v Sri Lanka at Delhi, 2009/10",49868,ODI,2,Sri Lanka,8
HDRL Thirimanne,"India v Sri Lanka at Dhaka, 2009/10",301236,ODI,2,Sri Lanka,8
LD Chandimal,"Zimbabwe v Sri Lanka at Bulawayo, 2010",300628,ODI,2,Sri Lanka,8
BMAJ Mendis,"Zimbabwe v Sri Lanka at Bulawayo, 2010",49700,ODI,2,Sri Lanka,8
FDM Karunaratne,"England v Sri Lanka at Manchester, 2011",227772,ODI,2,Sri Lanka,8
RMS Eranga,"Sri Lanka v Australia at Hambantota, 2011",267414,ODI,2,Sri Lanka,8
S Prasanna,"Sri Lanka v Australia at Colombo (RPS), 2011",268740,ODI,2,Sri Lanka,8
CKB Kulasekara,"Pakistan v Sri Lanka at Dubai (DSC), 2011/12",49477,ODI,2,Sri Lanka,8
SMSM Senanayake,"South Africa v Sri Lanka at Kimberley, 2011/12",273439,ODI,2,Sri Lanka,8
S Weerakoon,"Sri Lanka v Pakistan at Colombo (RPS), 2012",50914,ODI,2,Sri Lanka,8
I Udana,"Sri Lanka v India at Hambantota, 2012",328026,ODI,2,Sri Lanka,8
N Pradeep,"Sri Lanka v India at Colombo (RPS), 2012",324358,ODI,2,Sri Lanka,8
A Dananjaya,"Sri Lanka v New Zealand at Hambantota, 2012/13",574178,ODI,2,Sri Lanka,8
MDKJ Perera,"Australia v Sri Lanka at Adelaide, 2012/13",300631,ODI,2,Sri Lanka,8
AK Perera,"Sri Lanka v South Africa at Pallekele, 2013",300629,ODI,2,Sri Lanka,8
SMA Priyanjan,"Pakistan v Sri Lanka at Abu Dhabi, 2013/14",233802,ODI,2,Sri Lanka,8
KDK Vithanage,"Pakistan v Sri Lanka at Abu Dhabi, 2013/14",342616,ODI,2,Sri Lanka,8
PC de Silva,"Pakistan v Sri Lanka at Fatullah, 2013/14",345825,ODI,2,Sri Lanka,8
PLS Gamage,"India v Sri Lanka at Cuttack, 2014/15",268845,ODI,2,Sri Lanka,8
N Dickwella,"India v Sri Lanka at Ranchi, 2014/15",429754,ODI,2,Sri Lanka,8
PVD Chameera,"New Zealand v Sri Lanka at Wellington, 2014/15",552152,ODI,2,Sri Lanka,8
PHT Kaushal,"South Africa v Sri Lanka at Sydney, 2014/15",465797,ODI,2,Sri Lanka,8
TAM Siriwardana,"Sri Lanka v Pakistan at Dambulla, 2015",222354,ODI,2,Sri Lanka,8
SS Pathirana,"Sri Lanka v Pakistan at Pallekele, 2015",212756,ODI,2,Sri Lanka,8
MD Gunathilaka,"Sri Lanka v West Indies at Colombo (RPS), 2015/16",345821,ODI,2,Sri Lanka,8
GSNFG Jayasuriya,"Sri Lanka v West Indies at Colombo (RPS), 2015/16",422965,ODI,2,Sri Lanka,8
JDF Vandersay,"New Zealand v Sri Lanka at Christchurch, 2015/16",370040,ODI,2,Sri Lanka,8
DM de Silva,"Ireland v Sri Lanka at Dublin (Malahide), 2016",465793,ODI,2,Sri Lanka,8
BKG Mendis,"Ireland v Sri Lanka at Dublin (Malahide), 2016",629074,ODI,2,Sri Lanka,8
MD Shanaka,"Ireland v Sri Lanka at Dublin (Malahide), 2016",437316,ODI,2,Sri Lanka,8
KMC Bandara,"England v Sri Lanka at Cardiff, 2016",362079,ODI,2,Sri Lanka,8
MA Aponso,"Sri Lanka v Australia at Colombo (RPS), 2016",429748,ODI,2,Sri Lanka,8
PADLR Sandakan,"Sri Lanka v Australia at Colombo (RPS), 2016",429738,ODI,2,Sri Lanka,8
WIA Fernando,"Sri Lanka v Australia at Dambulla, 2016",784369,ODI,2,Sri Lanka,8
DAS Gunaratne,"Zimbabwe v Sri Lanka at Harare, 2016/17",360456,ODI,2,Sri Lanka,8
DS Weerakkody,"South Africa v Sri Lanka at Port Elizabeth, 2016/17",499592,ODI,2,Sri Lanka,8
CBRLS Kumara,"South Africa v Sri Lanka at Johannesburg, 2016/17",784375,ODI,2,Sri Lanka,8
LD Madushanka,"South Africa v Sri Lanka at Johannesburg, 2016/17",428366,ODI,2,Sri Lanka,8
PWH de Silva,"Sri Lanka v Zimbabwe at Galle, 2017",784379,ODI,2,Sri Lanka,8
AM Fernando,"Sri Lanka v Zimbabwe at Hambantota, 2017",786925,ODI,2,Sri Lanka,8
MVT Fernando,"Sri Lanka v India at Dambulla, 2017",465783,ODI,2,Sri Lanka,8
EMDY Munaweera,"Sri Lanka v India at Colombo (RPS), 2017",304735,ODI,2,Sri Lanka,8
PM Pushpakumara,"Sri Lanka v India at Colombo (RPS), 2017",50205,ODI,2,Sri Lanka,8
S Samarawickrama,"Pakistan v Sri Lanka at Sharjah, 2017/18",629076,ODI,2,Sri Lanka,8
DSK Madushanka,"Bangladesh v Sri Lanka at Dhaka, 2017/18",1043681,ODI,2,Sri Lanka,8
NGRP Jayasuriya,"Sri Lanka v South Africa at Dambulla, 2018",422871,ODI,2,Sri Lanka,8
CAK Rajitha,"Sri Lanka v South Africa at Dambulla, 2018",499594,ODI,2,Sri Lanka,8
BOP Fernando,"South Africa v Sri Lanka at Johannesburg, 2018/19",366725,ODI,2,Sri Lanka,8
PHKD Mendis,"South Africa v Sri Lanka at Durban, 2018/19",784373,ODI,2,Sri Lanka,8
PARP Perera,"South Africa v Sri Lanka at Port Elizabeth, 2018/19",653033,ODI,2,Sri Lanka,8
M Bhanuka,"Pakistan v Sri Lanka at Karachi, 2019/20",629075,ODI,2,Sri Lanka,8
RP Arnold,"England v Sri Lanka at Southampton, 2006",48122,T20,3,Sri Lanka,8
TM Dilshan,"England v Sri Lanka at Southampton, 2006",48472,T20,3,Sri Lanka,8
CRD Fernando,"England v Sri Lanka at Southampton, 2006",48835,T20,3,Sri Lanka,8
ST Jayasuriya,"England v Sri Lanka at Southampton, 2006",49209,T20,3,Sri Lanka,8
DPMD Jayawardene,"England v Sri Lanka at Southampton, 2006",49289,T20,3,Sri Lanka,8
CK Kapugedera,"England v Sri Lanka at Southampton, 2006",209457,T20,3,Sri Lanka,8
MF Maharoof,"England v Sri Lanka at Southampton, 2006",49638,T20,3,Sri Lanka,8
SL Malinga,"England v Sri Lanka at Southampton, 2006",49758,T20,3,Sri Lanka,8
PDRL Perera,"England v Sri Lanka at Southampton, 2006",49870,T20,3,Sri Lanka,8
KC Sangakkara,"England v Sri Lanka at Southampton, 2006",50710,T20,3,Sri Lanka,8
WU Tharanga,"England v Sri Lanka at Southampton, 2006",50747,T20,3,Sri Lanka,8
MS Atapattu,"New Zealand v Sri Lanka at Wellington, 2006/07",48124,T20,3,Sri Lanka,8
M Muralitharan,"New Zealand v Sri Lanka at Wellington, 2006/07",49636,T20,3,Sri Lanka,8
LPC Silva,"New Zealand v Sri Lanka at Wellington, 2006/07",50431,T20,3,Sri Lanka,8
WPUJC Vaas,"New Zealand v Sri Lanka at Wellington, 2006/07",50804,T20,3,Sri Lanka,8
HMCM Bandara,"New Zealand v Sri Lanka at Auckland, 2006/07",48284,T20,3,Sri Lanka,8
J Mubarak,"Kenya v Sri Lanka at Johannesburg, 2007/08",49633,T20,3,Sri Lanka,8
G Wijekoon,"Kenya v Sri Lanka at Johannesburg, 2007/08",50345,T20,3,Sri Lanka,8
LHD Dilhara,"Sri Lanka v Zimbabwe at King City (NW), 2008/09",48487,T20,3,Sri Lanka,8
SHT Kandamby,"Sri Lanka v Zimbabwe at King City (NW), 2008/09",49363,T20,3,Sri Lanka,8
HGJM Kulatunga,"Sri Lanka v Zimbabwe at King City (NW), 2008/09",49394,T20,3,Sri Lanka,8
BAW Mendis,"Sri Lanka v Zimbabwe at King City (NW), 2008/09",268739,T20,3,Sri Lanka,8
T Thushara,"Sri Lanka v Zimbabwe at King City (NW), 2008/09",49677,T20,3,Sri Lanka,8
ML Udawatte,"Sri Lanka v Zimbabwe at King City (NW), 2008/09",50802,T20,3,Sri Lanka,8
KMDN Kulasekara,"Pakistan v Sri Lanka at King City (NW), 2008/09",49535,T20,3,Sri Lanka,8
K Weeraratne,"Pakistan v Sri Lanka at King City (NW), 2008/09",50860,T20,3,Sri Lanka,8
SI de Saram,"Sri Lanka v India at Colombo (RPS), 2008/09",48449,T20,3,Sri Lanka,8
AD Mathews,"Australia v Sri Lanka at Nottingham, 2009",49764,T20,3,Sri Lanka,8
I Udana,"Australia v Sri Lanka at Nottingham, 2009",328026,T20,3,Sri Lanka,8
RJMGM Rupasinghe,"Sri Lanka v New Zealand at Colombo (RPS), 2009",218430,T20,3,Sri Lanka,8
CU Jayasinghe,"India v Sri Lanka at Nagpur, 2009/10",49287,T20,3,Sri Lanka,8
M Pushpakumara,"India v Sri Lanka at Nagpur, 2009/10",49868,T20,3,Sri Lanka,8
LD Chandimal,"New Zealand v Sri Lanka at Providence, 2010",300628,T20,3,Sri Lanka,8
UWMBCA Welegedara,"New Zealand v Sri Lanka at Providence, 2010",51019,T20,3,Sri Lanka,8
S Randiv,"Sri Lanka v Zimbabwe at Providence, 2010",50438,T20,3,Sri Lanka,8
NLTC Perera,"Sri Lanka v Zimbabwe at Providence, 2010",233514,T20,3,Sri Lanka,8
RAS Lakmal,"England v Sri Lanka at Bristol, 2011",49619,T20,3,Sri Lanka,8
BMAJ Mendis,"England v Sri Lanka at Bristol, 2011",49700,T20,3,Sri Lanka,8
HMRKB Herath,"Sri Lanka v Australia at Pallekele, 2011",49178,T20,3,Sri Lanka,8
MDK Perera,"Sri Lanka v Australia at Pallekele, 2011",49920,T20,3,Sri Lanka,8
KTGD Prasad,"Sri Lanka v Australia at Pallekele, 2011",50163,T20,3,Sri Lanka,8
KS Lokuarachchi,"Sri Lanka v Pakistan at Hambantota, 2012",49557,T20,3,Sri Lanka,8
SMSM Senanayake,"Sri Lanka v Pakistan at Hambantota, 2012",273439,T20,3,Sri Lanka,8
HDRL Thirimanne,"Sri Lanka v Pakistan at Hambantota, 2012",301236,T20,3,Sri Lanka,8
RMS Eranga,"Sri Lanka v India at Pallekele, 2012",267414,T20,3,Sri Lanka,8
EMDY Munaweera,"Sri Lanka v Zimbabwe at Hambantota, 2012/13",304735,T20,3,Sri Lanka,8
A Dananjaya,"Sri Lanka v New Zealand at Pallekele, 2012/13",574178,T20,3,Sri Lanka,8
MDKJ Perera,"Australia v Sri Lanka at Sydney, 2012/13",300631,T20,3,Sri Lanka,8
AK Perera,"Sri Lanka v Bangladesh at Pallekele, 2012/13",300629,T20,3,Sri Lanka,8
RLB Rambukwella,"Sri Lanka v New Zealand at Pallekele, 2013/14",394871,T20,3,Sri Lanka,8
